,x,y,z,Vx,Vy,Vz,cloneOf
9364,-2966008103.9012737,1723115383.69236,1280182649.177431,-341986.59619904467,-344018.2609563699,-125114.4748787316,1024
9365,-3137591138.8258553,1473539894.4345303,1178728271.592561,-309242.22837950976,-367786.14650364214,-141631.9960401279,1024
9366,-3285295210.6546445,1212749876.8323388,1068303060.125282,-274144.3404764441,-388754.95740067464,-157071.61219192145,1024
9367,-2961464528.1922703,1706767695.7852397,1312200515.9513996,-342430.64774846146,-342420.57300981414,-128243.63663602946,1024
9368,-3133407641.1462355,1458487759.5507493,1208208724.8597655,-309744.90328862454,-365977.53296680487,-145174.267436368,1024
9369,-3281503629.947815,1199107850.8070908,1095021735.8355742,-274701.81308567506,-386749.182914642,-161000.03440289642,1024
9370,-3031898283.0059137,1801165498.1577194,1203854858.490529,-360167.4724241147,-319125.60320126824,-99730.87822735417,1024
9371,-3205485780.7458754,1543396122.5880203,1108449452.5125961,-330071.797575021,-345297.44832861016,-115456.86426667412,1024
9372,-3354677596.1691275,1273880570.5973668,1004608076.9009638,-297464.0770435808,-368841.3713778716,-130304.15385416399,1024
9373,-3027620119.7282143,1785772758.4833374,1237094554.2823033,-360521.8880564277,-317850.4233610871,-102484.5524181784,1024
9374,-3201546661.5825644,1529223256.3621597,1139054904.9408693,-330482.0989609234,-343821.19274618407,-118644.74943258893,1024
9375,-3351107500.1955423,1261035441.8898187,1032346359.9926794,-297927.1415417792,-367175.27524957026,-133901.98826415907,1024
9376,-3023225811.949949,1769962133.3880913,1270122280.2907815,-360885.92544086557,-316540.62466321967,-105220.66640853771,1024
9377,-3197500602.3615236,1514665622.1032581,1169465186.1750517,-330903.53929745813,-342304.85945839726,-121812.30543147332,1024
9378,-3347440482.4854755,1247841590.8541112,1059907755.8501438,-298402.7774149771,-365463.9475837712,-137476.8792577944,1024
9379,-3018716112.613133,1753736331.9411983,1302932377.3851397,-361259.5222014966,-315196.4315349298,-107938.75137938542,1024
9380,-3193348296.3541718,1499725714.1870012,1199675085.5700064,-331336.0463729931,-340748.7082811524,-124958.9895189135,1024
9381,-3343677171.363535,1234301278.1886964,1087287541.9700637,-298890.90316541627,-363707.68160766,-141028.21429590185,1024
9382,-3014091794.4315324,1737098134.3502054,1335519223.7241466,-361642.6143244391,-313818.07429679023,-110638.34160085444,1024
9383,-3189090455.036767,1484406092.4897008,1229679426.8149927,-331779.5460796673,-339153.00585294276,-128084.26252679022,1024
9384,-3339818211.6537066,1220416823.9564447,1114481026.9670382,-299391.4351552621,-361906.7782483704,-144555.38487550488,1024
9385,-3052383971.364845,1813335469.4542289,1211988968.9251218,-382680.62245208886,-290613.1230025122,-83898.70819308214,1024
9386,-3227144351.2564406,1553824418.3388839,1115938935.3138754,-355314.09632745135,-318825.36188136425,-100208.38722523753,1024
9387,-3377344214.0319395,1282487825.1751437,1011395932.5825385,-325243.41538524476,-344611.1472442822,-115755.41992313032,1024
9388,-3048076901.734928,1797838725.3448277,1245453256.0407383,-382978.77498260915,-289540.3765953146,-86215.23955730128,1024
9389,-3223178616.567127,1539555790.0215697,1146751180.2206576,-355670.2088931157,-317544.0765113971,-102975.2459405213,1024
9390,-3373749995.91879,1269555905.5270452,1039321635.4918034,-325654.77775440173,-343131.0742668722,-118951.54852398044,1024
9391,-3043652902.8485527,1781921272.2796998,1278704141.1525435,-383285.02182241634,-288438.5070369864,-88516.99838405954,1024
9392,-3219105219.256036,1524899793.9012747,1177366935.2162,-356035.9892796179,-316228.0065295024,-105724.46037753117,1024
9393,-3370058201.196105,1256272907.3315911,1067069255.9892691,-326077.30787799356,-341610.81994863803,-122127.29538935523,1024
9394,-3039112732.735153,1765585837.6324854,1311735926.8925495,-383599.3104976911,-287307.70312720386,-90803.59027883146,1024
9395,-3214924857.2788267,1509858941.207484,1207780954.4484954,-356411.374812372,-314877.37743749644,-108455.55947252638,1024
9396,-3366269462.4339056,1242641106.562139,1094634039.663009,-326510.9333576587,-340050.64477733086,-125282.1163713781,1024
9397,-3034457169.329505,1748835220.3958163,1344542953.4343166,-383921.5871566869,-286148.15862339566,-93074.62344586723,1024
9398,-3210638246.9190044,1494435809.112877,1237988026.6319187,-356796.3011709993,-313492.420658721,-111168.0752657367,1024
9399,-3362384428.8130727,1228662838.9575753,1122011263.429243,-326955.5798939036,-338450.8160809344,-128415.4709077148,1024
9400,-3035055417.5596232,1803041063.0020473,1205108440.0478969,-409107.7254625793,-262651.72171394934,-67822.13601782678,1024
9401,-3208823673.0414524,1545003270.5771186,1109603687.826882,-384420.79921788425,-293213.1095126172,-84862.36872202341,1024
9402,-3358170842.8307276,1275207070.3646164,1005654181.5444796,-356808.1985715162,-321542.96850097796,-101256.74755894623,1024
9403,-3030772799.403874,1787632294.7720318,1238382748.5417948,-409348.7463544918,-261784.53371655903,-69694.77635588845,1024
9404,-3204880452.0488377,1530815646.0574403,1140241009.903268,-384722.3763282515,-292128.04154061317,-87205.50776457074,1024
9405,-3354597029.2939835,1262348565.944593,1033421348.6830316,-357168.03671643103,-320248.278576809,-104052.55260303937,1024
9406,-3026373915.805567,1771805205.9744637,1271444866.5269423,-409596.31053362833,-260893.80311213952,-71555.47485281125,1024
9407,-3200830179.6411457,1516242852.843373,1170682957.552584,-385032.140719139,-291013.51590897614,-89533.70459229778,1024
9408,-3350926193.0955505,1249140976.0696783,1061011444.3935543,-357537.6438250139,-318918.4401309802,-106830.52877790801,1024
9409,-3021859520.4907618,1755562508.499529,1304289128.9796262,-409850.3755811412,-259979.68252279435,-73403.91268748662,1024
9410,-3196673549.8117027,1501287387.9080114,1200924314.703816,-385350.039314013,-289869.72358593554,-91846.56028066373,1024
9411,-3347158963.2143145,1235586563.7924056,1088419741.2551825,-357916.95656698954,-317553.68102446327,-109590.2000916356,1024
9412,-3017230386.977855,1738906985.4498222,1336909908.2045584,-410110.89796429256,-259042.32857838058,-75239.77313960734,1024
9413,-3192411274.777632,1485951813.7932827,1230959899.6560981,-385676.0176425857,-288696.8605544177,-94143.67853375294,1024
9414,-3343295985.1457205,1221687651.5915399,1115641542.997346,-358305.9099490723,-316154.23510170524,-112331.09368874939,1024
9415,-2941201211.047192,2163185060.25793,671651171.0594378,-341604.1872104759,-410154.0683777168,24571.316523464062,1025
9416,-3119970594.619348,1893270384.5548658,680044266.2445943,-305337.8313399404,-438212.990186985,16177.580357470113,1025
9417,-3274995118.0766973,1608946778.037426,683261813.9416745,-266747.6702048846,-462936.8465406924,7660.7230366657095,1025
9418,-2932992738.3958926,2159259332.072654,718541716.0807061,-341303.89296789886,-410297.685055513,26286.734397087297,1025
9419,-3111659547.1565156,1889295599.6393266,727520765.4405968,-305140.11974253634,-438307.54638805403,17306.999307027792,1025
9420,-3266644747.8918724,1604953186.9048705,730962942.4864357,-266654.0459572912,-462981.6226352493,8195.547501989924,1025
9421,-2924231256.9458003,2155069125.668305,765309142.6779867,-340983.3677560019,-410450.97725881176,27997.648174096044,1025
9422,-3102788580.3799,1885053031.5289128,774872607.698728,-304929.0882185597,-438408.47288642335,18433.452791350894,1025
9423,-3257731809.2023387,1600690545.5934453,778538824.2940091,-266554.11419855675,-463029.4153170956,8728.96770244046,1025
9424,-2914918267.9316587,2150615159.01518,811945437.4934916,-340642.66649513005,-410613.9187217832,29703.76469822246,1025
9425,-3093359214.28399,1880543407.1658306,822091679.5245851,-304704.77292717574,-438515.7523888573,19556.747798433855,1025
9426,-3248257829.1942577,1596159584.4847941,825981307.4819685,-266447.8920514736,-463080.21639720147,9260.89223921203,1025
9427,-2905055367.0861907,2145898195.277535,858442609.6381888,-340281.8475626903,-410786.48152524646,31404.791635183217,1025
9428,-3083373064.542124,1875767499.250998,869169890.1732953,-304467.2123036551,-438629.3665135653,20676.691857459984,1025
9429,-3238224431.185331,1591361079.9357789,873282263.0250545,-266335.3977166598,-463134.0171710631,9791.229969773609,1025
9430,-2751492447.513082,2023658678.473638,628329376.9879072,-382372.02624988183,-418530.0997641779,30781.771251327555,1025
9431,-2918731127.715524,1771153617.3168392,636181113.8655056,-345275.9751204633,-450139.47091635,21961.01172950986,1025
9432,-3063756501.65801,1505169007.6804652,639191128.3299283,-305552.16533704416,-478323.0088932049,12973.115648009152,1025
9433,-2743813424.93522,2019986161.4720116,672195461.3622761,-381995.8319717173,-418710.01587569667,32930.76479572656,1025
9434,-2910956146.4463015,1767435207.7654908,680595358.114253,-345007.58228212106,-450267.83064598136,23494.194211110946,1025
9435,-3055944733.999549,1501433004.9213173,683815513.2362674,-305393.616570084,-478398.83534590044,13878.818622366452,1025
9436,-2735617062.867773,2016066225.2120297,715946368.504812,-381594.2933018835,-418902.0530232402,35074.11582310584,1025
9437,-2902657360.9037414,1763466287.1523693,724892985.8521019,-344721.1076875933,-450404.8380330894,25023.35108348239,1025
9438,-3047606683.750798,1497445305.837422,728322729.8747053,-305224.3862955047,-478479.77026362997,14782.143532601156,1025
9439,-2726904765.715189,2011899541.3545914,759574601.9228065,-381167.4790419646,-419106.17830223177,37211.45708130088,1025
9440,-2893836193.042025,1759247535.5315905,769066406.9085844,-344416.60042282694,-450550.469602164,26548.220333466255,1025
9441,-3038743779.5937433,1493206593.700489,772705152.1627948,-305044.50351004256,-478565.79977861204,15682.935598640237,1025
9442,-2717678026.2847323,2007486823.8395245,803072686.1430626,-380715.4623243865,-419322.35673685576,39342.42234789013,1025
9443,-2884494154.322852,1754779675.764526,813108052.3954078,-344094.1126635745,-450704.70039998525,28068.540682566585,1025
9444,-3029357540.141385,1488717594.7920218,816955175.4009583,-304853.99903568684,-478656.9091501321,16581.040474400448,1025
9445,-2547610839.5295887,1873708499.344536,581771079.5666847,-426571.6370001543,-429679.2299609688,37347.92744838712,1025
9446,-2702457375.582215,1639913697.7558308,589041014.1058776,-388397.7316080211,-465127.6340977261,28034.90534900922,1025
9447,-2836736579.2182817,1393638162.7202396,591827990.8550361,-347267.8849573884,-497036.13608725544,18508.520691986676,1025
9448,-2540500821.410499,1870308110.5373063,622386750.5785639,-426115.19554028276,-429897.52454268513,39955.32954776452,1025
9449,-2695258509.17191,1636470816.9703908,630164227.1388241,-388055.1076928776,-465291.4950762256,29992.12964649857,1025
9450,-2829503652.2369375,1390178992.358235,633145773.4269942,-347041.6861618491,-497144.3163815497,19800.67152887977,1025
9451,-2532911797.9092326,1866678635.8806632,662895778.824787,-425628.0033970422,-430130.525736648,42555.88550711448,1025
9452,-2687574651.626792,1632795987.6302776,671179464.7755445,-387689.4010377652,-465466.39544862194,31944.214946972905,1025
9453,-2821783439.443528,1386486776.0048532,674355069.7301188,-346800.24824333016,-497259.7848349379,21089.42962264052,1025
9454,-2524845069.3658967,1862820697.2664037,703291223.2919054,-425110.1440482985,-430378.1936193021,45149.14973456111,1025
9455,-2679407119.5362964,1628889839.3985815,712079699.266217,-387300.6743046367,-465652.3052466366,33890.82677066533,1025
9456,-2813577263.6567717,1382562146.3023596,715448818.7636344,-346543.61257097573,-497382.5216624949,22374.574151204106,1025
9457,-2516302017.9729,1858734955.7324495,743566162.4284658,-424561.70622658497,-430640.4857540309,47734.67788762918,1025
9458,-2670757312.3649993,1624753041.573692,752857922.5662165,-386888.99409981683,-465849.1926155829,35831.63157566107,1025
9459,-2804886530.9626436,1378405775.7158496,756419979.3251958,-346271.8231179872,-497512.5058338972,23655.884911671506,1025
9460,-2331313067.7528973,1714626520.6220303,532377433.47212285,-475354.06835361756,-444091.88289266604,44424.616150638314,1025
9461,-2473012791.821592,1500681412.656841,539030134.555801,-435808.8282894874,-483766.8846784798,34538.43865960433,1025
9462,-2595891395.2985725,1275315213.0051215,541580490.8402154,-392946.81989350886,-519760.1283654588,24389.402795491304,1025
9463,-2324806705.8330154,1711514832.3144083,569544744.5528963,-474811.140324263,-444351.5399516533,47526.06903782421,1025
9464,-2466425125.02612,1497530840.0335538,576661896.2221146,-435386.7225277886,-483968.7581032035,36949.699568117176,1025
9465,-2589272559.749567,1272149733.8262,579390302.6631095,-392648.74887918675,-519902.68177726225,26092.120573858185,1025
9466,-2317862007.1429853,1708193508.0505843,606614467.0737147,-474231.6349692476,-444628.6902331179,50619.37857774531,1025
9467,-2459393643.911449,1494168011.7987876,614194849.8411738,-434936.179295423,-484184.2318388323,39354.62933582658,1025
9468,-2582207810.0272617,1268770994.773889,617100838.9403515,-392330.59667551465,-520054.8390818207,27790.36760168733,1025
9469,-2310480161.6211767,1704663116.9223726,643580249.32846,-473615.6515838308,-444923.2862487858,53704.01474773639,1025
9470,-2451919553.2856693,1490593504.1558483,651622564.3345965,-434457.27579065395,-484413.26896505104,41752.81589039747,1025
9471,-2574698356.6401525,1265179574.7777314,654705638.1656848,-391992.41779623483,-520216.57420776325,29483.852893093128,1025
9472,-2302662434.1088166,1700924263.8441186,680435757.420643,-472963.2957135945,-445235.27752114646,56779.449011269484,1025
9473,-2444004133.7957315,1486807929.5782185,688938626.6561828,-433950.094071132,-484655.8302375271,44143.84831490965,1025
9474,-2566745486.2944174,1261376089.209055,692198256.9503524,-391634.27018655726,-520387.85944260866,31172.286278088963,1025
9475,-2104077017.8522294,1547499692.8311036,480485927.90308905,-530300.833394678,-462524.59841886756,52217.88895168544,1025
9476,-2231965089.588695,1354408086.6551187,486490181.75060004,-489021.376060391,-506949.3485831879,41654.98403886728,1025
9477,-2342866559.296022,1151008617.1257262,488791951.5641857,-444020.1707751044,-547515.9081004044,30775.059545546283,1025
9478,-2098204839.304092,1544691304.740568,514030493.89988077,-529662.6611829145,-462829.8063113959,55863.42011177022,1025
9479,-2226019531.0546026,1351564604.352623,520453927.7436265,-488512.2966274854,-507192.817443133,44563.07828271974,1025
9480,-2336892870.066446,1148151681.2285333,522916392.93856955,-443644.05852293153,-547695.7849827314,32923.58452001544,1025
9481,-2091937049.2283106,1541693714.1771166,547486983.4177786,-528981.494998552,-463155.57620823354,59499.37936240446,1025
9482,-2219673417.347488,1348529555.2630653,554328496.6354382,-487968.92026534077,-507452.6889187047,47463.536872519806,1025
9483,-2330516730.485197,1145102272.1690543,556951235.2810042,-443242.6074052204,-547887.7802581935,35066.46820776814,1025
9484,-2085274721.578449,1538507434.7624605,580849663.8595387,-528257.4515559096,-463501.85229038575,63125.14370068863,1025
9485,-2212927835.8412657,1345303459.426484,588108084.1930423,-487391.34007869964,-507728.9184822637,50355.86282961973,1025
9486,-2323739233.07097,1141860912.4478335,590890646.8964664,-442815.8862085535,-548091.8610293885,37203.34343671614,1025
9487,-2078218997.9100513,1535133012.4491746,614112818.7016187,-527490.6549161036,-463868.5752252285,66740.09187056881,1025
9488,-2205783942.3566,1341886869.6177917,621786902.4580085,-486779.6550329537,-508021.4588032961,53239.56056885648,1025
9489,-2316561539.1130543,1138428157.4551723,624728812.4414961,-442363.96804941096,-548307.9923281268,39333.84406428957,1025
9490,-2957737027.149806,2175346768.276407,675427281.3806319,-340647.94580617716,-409005.937537966,24502.534842508307,1025
9491,-3137511475.469122,1903914597.1282651,683867563.6395569,-304483.1091569066,-436986.3149271172,16132.294987037436,1025
